User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Zip,MCC,Errors?,Is Fraud?
29,3,2019,9,22,2,3.18,0,4.72291E+18,92117,5411,0,0
31,0,2012,6,8,16,68.81,0,-4.76389E+18,33175,7230,1,0
31,1,2005,7,11,22,20.57,0,-5.58112E+18,33175,5311,0,0
31,1,2008,7,28,12,-62,0,1.79919E+18,33175,5499,0,0
31,1,2011,8,10,13,308.01,0,9.69539E+17,33180,5712,0,0
31,1,2014,9,14,21,30.53,0,4.72291E+18,33175,5411,0,0
31,1,2017,10,5,16,129.83,1,-2.88042E+18,33175,6300,0,0
31,2,2006,11,6,15,11.68,0,-8.42808E+18,33175,5411,0,0
31,2,2011,3,27,14,61.95,0,1.1122E+18,33175,8021,0,0
31,2,2015,4,21,22,29.9,1,8.08093E+18,33178,5310,0,0
31,2,2018,11,9,12,38.22,1,2.02755E+18,33175,5541,0,0
31,3,2006,7,5,22,31.14,0,4.72291E+18,33175,5411,0,0
31,3,2011,2,1,22,29.42,0,-5.47568E+18,33193,5942,0,0
31,3,2015,4,9,22,27.74,1,-9.81076E+17,33175,5912,0,0
31,3,2018,12,10,12,70.14,1,3.11042E+18,33175,4900,0,0
32,1,2008,7,25,10,8.4,0,3.76182E+17,28461,5912,0,0
32,1,2010,1,3,14,10.48,0,-9.40413E+17,28461,4121,0,0
33,1,2018,10,31,22,2.42,1,6.6665E+18,6475,5499,0,0
33,1,2019,11,21,16,1.17,1,6.6665E+18,6475,5499,0,0
34,0,2014,12,2,10,85,0,1.79919E+18,36695,5499,0,0
34,0,2016,4,19,11,2.68,1,7.42278E+18,36693,5411,0,0
34,0,2017,8,30,12,100,1,-4.28247E+18,36695,4829,0,0
34,0,2018,12,10,20,38.65,1,-2.74491E+18,36701,5812,0,0
34,1,2001,3,11,10,1.23,0,-4.50054E+18,36693,5814,0,0
34,1,2001,10,7,15,37.61,0,-6.02661E+18,36693,5912,0,0
34,1,2002,5,5,20,39.64,0,-2.74491E+18,36701,5812,0,0
34,1,2002,11,26,19,3.59,0,-8.93998E+18,36693,7230,0,0
34,1,2003,6,29,0,3.23,0,-2.74491E+18,36701,5812,0,0
34,1,2004,1,25,6,1.38,0,6.6665E+18,36693,5499,0,0
34,1,2004,8,15,15,55.31,0,-3.22076E+18,36693,5311,0,0
34,1,2005,3,9,6,1.44,0,6.6665E+18,36693,5499,0,0
34,1,2005,10,6,11,3.24,0,-4.00333E+18,36693,5812,0,0
34,1,2006,5,4,7,41.22,0,-4.69398E+18,76053,7538,0,0
34,1,2006,11,24,18,28.26,0,-6.15188E+18,36693,5813,0,0
34,1,2007,6,21,20,46.07,0,-4.00333E+18,36693,5812,0,0
34,1,2008,1,12,20,50.13,0,-4.00333E+18,36693,5812,0,0
34,1,2008,8,18,0,3.83,0,-5.16204E+18,36693,5541,0,0
34,1,2009,3,6,8,3.3,0,1.79919E+18,36695,5499,0,0
34,1,2009,11,15,7,4.11,0,6.04253E+18,36693,5912,0,0
34,1,2010,9,30,0,2.37,0,7.42278E+18,36693,5411,0,0
34,1,2011,8,23,6,2.66,0,9.70328E+16,36695,5411,0,0
34,1,2012,7,22,19,2.75,0,7.42278E+18,36693,5411,0,0
34,1,2013,6,27,11,2.78,0,7.42278E+18,36693,5411,0,0
34,1,2014,6,25,0,3.36,0,4.72291E+18,63108,5411,0,0
34,1,2015,8,28,15,32.69,1,2.40107E+18,36693,5211,0,0
34,1,2016,11,13,20,45.66,0,-4.50054E+18,36693,5814,0,0
34,1,2018,2,1,11,4.14,1,9.70328E+16,36695,5411,0,0
34,1,2019,4,17,15,56.92,0,-3.39554E+18,89101,5311,0,0
34,2,2009,10,5,10,-70,0,1.79919E+18,36695,5499,0,0
34,2,2010,9,15,11,3.45,0,1.79919E+18,36695,5499,0,0
34,2,2011,8,9,11,2.39,0,-5.47568E+18,36701,5942,0,0
34,2,2012,7,3,18,18.88,0,-6.15188E+18,36693,5813,0,0
34,2,2013,5,5,8,2.57,0,7.42278E+18,36693,5411,0,0
34,2,2014,4,21,20,4.12,0,8.38425E+17,36701,4814,0,0
34,2,2015,7,25,11,146.25,1,8.38425E+17,36701,4814,0,0
34,2,2016,10,25,14,1.03,1,3.63555E+18,36695,5310,0,0
34,2,2017,12,22,20,59.05,0,-4.50054E+18,36693,5814,0,0
34,2,2019,2,13,6,1.19,1,6.6665E+18,36693,5499,0,0
35,0,2009,3,24,8,60,0,-4.28247E+18,95829,4829,0,0
35,0,2010,7,10,12,18.99,0,-3.26567E+18,95833,7832,0,0
35,0,2011,9,13,18,210.33,0,5.19812E+18,95829,5300,0,0
35,0,2012,12,2,8,60,0,-4.28247E+18,95829,4829,0,0
35,0,2014,2,14,8,40,0,-4.28247E+18,95829,4829,0,0
35,0,2015,6,4,8,80,1,-4.28247E+18,95829,4829,0,0
35,0,2016,8,30,9,73.94,1,-8.50705E+16,95829,5541,0,0
35,0,2017,12,4,18,16.01,1,-4.92738E+18,95829,5812,0,0
35,0,2019,2,1,8,40,1,-4.28247E+18,95829,4829,0,0
35,1,2007,7,29,8,40,0,-4.28247E+18,95829,4829,0,0
35,1,2008,6,4,19,44.07,0,4.7517E+18,95829,5814,0,0
35,1,2009,7,2,8,40,0,-4.28247E+18,95829,4829,0,0
35,1,2010,12,6,2,4.87,0,-4.92738E+18,95829,5812,0,0
35,1,2012,6,17,2,2.86,0,9.70328E+16,95829,5411,0,0
35,1,2013,11,22,2,4.36,0,4.7517E+18,95829,5814,0,0
35,1,2015,5,27,18,39.18,1,4.7517E+18,95829,5814,0,0
35,1,2016,12,17,15,19.47,2,7.0356E+18,,5311,0,0
35,1,2018,5,27,0,41.74,1,-8.9983E+18,72703,7393,0,0
35,1,2019,12,14,8,71.37,1,-8.50705E+16,95829,5541,0,0
36,0,2017,6,7,9,0.35,0,-8.63444E+18,2169,5411,0,0
36,1,2007,5,26,8,0.36,0,-7.43773E+17,91911,5411,0,0
36,1,2011,2,25,9,0.28,0,-7.43773E+17,91911,5411,0,0
36,1,2015,5,10,9,0.28,0,-7.43773E+17,91911,5411,0,0
36,1,2019,11,8,9,0.25,1,-5.16204E+18,92071,5541,0,0
36,2,2012,5,26,10,0.35,0,1.79919E+18,91911,5499,0,0
36,2,2016,6,13,9,0.3,1,2.02755E+18,91911,5541,0,0
36,3,2004,3,9,21,-51,0,2.02755E+18,91911,5541,0,0
36,3,2006,4,12,16,32.5,0,-7.14667E+18,91977,5970,0,0
36,3,2010,7,18,9,0.29,0,-7.43773E+17,91911,5411,0,0
36,3,2017,9,1,3,78.8,2,-9.09268E+18,,4900,0,0
37,0,2013,9,7,22,65.72,0,4.7517E+18,60133,5814,0,0
37,0,2015,10,30,17,11.68,1,9.70328E+16,60133,5411,0,0
37,0,2017,10,31,16,212.17,2,7.08524E+18,,6300,0,0
37,0,2020,1,2,10,64.47,1,2.88419E+18,60133,5311,0,0
38,0,2018,7,15,7,88.82,1,-5.24771E+18,93955,5300,0,0
39,0,2006,7,17,9,27.05,0,6.59306E+18,1532,5912,0,0
39,0,2006,12,9,8,3.96,0,9.74751E+17,1532,5812,0,0
39,0,2007,4,28,19,100,0,-4.28247E+18,1583,4829,1,0
39,0,2007,9,13,19,140,0,-4.28247E+18,1583,4829,0,0
39,0,2008,1,31,7,5.02,0,4.72291E+18,1532,5411,0,0
39,0,2008,6,19,12,29.43,0,7.77309E+18,60803,4121,0,0
39,0,2008,11,5,12,62.8,0,-8.5246E+18,1532,5411,0,0
39,0,2009,3,22,12,9.73,0,-2.66012E+18,6066,5411,0,0
39,0,2009,8,5,19,160,0,-4.28247E+18,1583,4829,0,0
39,0,2009,12,31,9,80.86,0,4.72291E+18,1532,5411,0,0
39,0,2010,5,21,13,3.09,2,-2.08849E+18,,4784,0,0
39,0,2010,10,9,9,113.97,0,5.81722E+18,1534,5912,0,0
39,0,2011,2,24,11,5.35,0,-4.5306E+18,1534,5812,0,0
39,0,2011,7,15,19,120,0,-4.28247E+18,1583,4829,0,0
39,0,2011,11,22,8,4.81,0,4.72291E+18,1532,5411,0,0
39,0,2012,4,16,13,100.74,0,1.91348E+18,1566,5300,0,0
39,0,2012,8,23,10,192.58,0,-3.65113E+18,1532,7538,0,0
39,0,2013,1,4,19,60,0,-4.28247E+18,1583,4829,0,0
39,0,2013,5,25,21,99.92,0,4.72291E+18,1532,5411,0,0
39,0,2013,10,2,9,138.17,0,6.50009E+18,1532,5300,0,0
39,0,2014,2,16,9,142.29,0,-4.33423E+18,1532,5541,0,0
39,0,2014,6,28,8,2.98,0,-8.5246E+18,1532,5411,0,0
39,0,2014,11,7,20,88.11,0,-4.5306E+18,1534,5812,0,0
39,0,2015,3,17,13,3.13,2,-2.08849E+18,,4784,0,0
39,0,2015,7,24,13,3.37,2,-2.08849E+18,,4784,0,0
39,0,2015,12,1,10,6.66,0,8.90395E+18,1532,5921,0,0
39,0,2016,4,10,22,139.2,1,9.05774E+18,1564,5311,0,0
39,0,2016,8,19,21,76.88,1,1.91348E+18,1566,5300,0,0
39,0,2017,1,2,11,6.79,1,-4.5306E+18,1534,5812,0,0
39,0,2017,5,16,19,140,1,-4.28247E+18,1583,4829,1,0
39,0,2017,9,19,20,88.23,1,-4.5306E+18,1534,5812,0,0
39,0,2018,1,25,19,100,1,-4.28247E+18,1583,4829,0,0
39,0,2018,6,9,9,147.93,1,9.05774E+18,1564,5311,0,0
39,0,2018,10,14,12,2.2,2,-2.08849E+18,,4784,0,0
39,0,2019,2,19,11,237.37,1,8.38425E+17,1540,4814,0,0
39,0,2019,7,4,11,7.05,1,-4.5306E+18,1534,5812,0,0
39,0,2019,11,10,16,4.69,1,-4.5306E+18,1534,5812,0,0
40,0,1999,3,23,18,34.93,0,9.06605E+18,66221,7832,0,0
40,0,2000,3,17,18,100.83,0,-4.92738E+18,97219,5812,0,0
40,0,2001,3,21,0,126.45,0,-5.45225E+18,66221,5300,0,0
40,1,2005,3,26,7,40.65,0,-2.20881E+18,66221,5411,0,0
40,1,2006,4,10,18,69.52,0,9.18945E+18,66221,5211,0,0
40,1,2007,4,19,7,56.61,0,4.02368E+17,66221,5912,0,0
40,1,2008,3,25,18,28.43,0,-3.73986E+18,66441,7832,0,0
40,1,2009,3,14,13,230.3,0,-6.97647E+18,66221,8041,0,0
40,1,2010,3,28,14,62.75,0,-7.14667E+18,67037,5970,0,0
40,1,2011,3,19,18,30.73,0,-3.73986E+18,66441,7832,0,0
40,1,2012,8,20,18,27.61,0,9.06605E+18,66221,7832,0,0
40,1,2015,1,11,16,24.81,1,-2.20881E+18,66221,5411,0,0
40,1,2017,12,24,7,21.11,1,-5.45225E+18,66221,5300,0,0
40,4,2013,11,16,18,32.03,0,-3.73986E+18,66441,7832,0,0
40,4,2016,11,23,17,120.39,1,4.6426E+18,66221,5812,0,0
40,5,2012,3,5,0,138.28,0,-4.4179E+18,66221,5655,0,0
40,5,2014,5,6,18,74.57,0,4.6426E+18,66221,5812,0,0
40,5,2017,3,24,17,73.85,1,4.6426E+18,66221,5812,0,0
40,5,2019,12,18,7,55.26,1,-2.16533E+18,66224,5311,0,0
40,6,2015,10,8,1,183.18,2,-3.28934E+18,,4899,0,0
40,6,2018,7,9,8,47.33,1,-2.16533E+18,66224,5311,0,0
41,0,2012,9,13,6,9.51,0,-5.16204E+18,78410,5541,0,0
41,0,2019,4,16,13,20.93,1,6.30411E+18,78410,5411,0,0
41,1,2018,3,11,13,5.78,1,4.72291E+18,78413,5411,0,0
41,2,2004,2,12,14,25.99,0,5.92877E+18,78410,7230,0,0
41,2,2007,2,4,13,43.22,0,-9.11599E+17,78410,5912,0,0
41,2,2010,4,19,6,9.69,0,6.30411E+18,78410,5411,0,0
41,2,2013,12,30,11,8.09,0,1.70417E+18,78411,5812,0,0
41,2,2017,11,18,6,9.02,1,-5.16204E+18,78410,5541,0,0
41,3,2005,6,12,8,73.05,0,-2.28209E+18,78410,8043,0,0
41,3,2008,4,6,6,9.14,0,4.72291E+18,78413,5411,0,0
41,3,2010,12,25,7,8.31,0,4.72291E+18,78413,5411,0,0
41,3,2013,7,6,12,11.74,0,1.70417E+18,78411,5812,0,0
41,4,2004,3,20,12,10.47,0,-5.16204E+18,78410,5541,0,0
41,4,2007,3,26,21,194.42,0,-6.01511E+18,78410,8021,0,0
41,4,2010,3,11,21,5.78,0,7.49957E+18,78410,5921,0,0
41,4,2014,2,14,8,60.3,0,-2.45178E+17,78410,5311,0,0
41,4,2017,10,11,17,148.53,2,5.31936E+18,,4900,0,0
42,0,2002,4,13,22,5.34,0,-1.04662E+18,85233,5812,0,0
42,0,2003,1,18,7,63.12,0,-3.39554E+18,85226,5311,0,0
42,0,2003,10,4,21,12.63,0,3.67257E+18,85226,5812,0,0
42,0,2004,7,3,16,93.99,0,6.66197E+18,85234,5211,0,0
42,0,2005,4,5,22,44.04,2,-4.24141E+18,,7349,0,0
42,0,2006,4,15,6,8.94,0,9.70328E+16,85236,5411,0,0
42,0,2007,4,3,15,61.75,0,9.05774E+18,85226,5311,0,0
42,0,2008,3,30,23,15.04,0,2.43345E+18,85226,4121,0,0
42,0,2009,4,9,6,10.33,0,-1.04662E+18,85233,5812,0,0
42,0,2010,4,1,5,11.11,0,2.02755E+18,85226,5541,0,0
42,0,2011,3,2,22,13.69,0,3.67257E+18,85226,5812,0,0
42,0,2012,2,12,21,18.96,0,-5.68313E+18,85226,7832,0,0
42,0,2013,1,4,15,59.73,0,9.05774E+18,85226,5311,0,0
42,0,2013,11,23,22,11.44,0,4.7517E+18,85226,5814,0,0
42,0,2014,10,10,6,15.72,0,3.67257E+18,85226,5812,0,0
42,0,2015,9,1,23,20.77,0,2.43345E+18,85226,4121,0,0
42,0,2016,7,28,23,9.14,2,-5.84193E+18,,4121,0,0
42,0,2017,12,18,21,14.84,1,-1.04662E+18,85233,5812,0,0
42,0,2019,7,17,23,19.8,0,2.43345E+18,85226,4121,0,0
42,1,2018,1,4,17,69.16,1,6.66197E+18,85234,5211,0,0
42,1,2019,12,17,22,10.15,1,3.67257E+18,85226,5812,0,0
42,2,2006,8,9,14,57,0,-1.28808E+18,85226,5499,0,0
42,2,2008,3,8,23,21.07,0,2.43345E+18,85226,4121,0,0
42,2,2009,10,6,17,90.7,0,6.66197E+18,85234,5211,0,0
42,2,2012,4,8,22,11.54,0,3.67257E+18,85226,5812,0,0
42,2,2015,4,6,11,10.27,1,3.67257E+18,85226,5812,0,0
42,2,2018,3,31,23,25.45,0,2.43345E+18,85226,4121,0,0
42,3,2011,5,19,13,78,0,2.02755E+18,85226,5541,0,0
42,3,2014,4,22,23,10.07,0,2.43345E+18,85226,4121,0,0
42,3,2017,3,19,13,85.05,1,2.02755E+18,85226,5541,0,0
42,3,2020,2,8,23,22.13,0,2.43345E+18,85226,4121,0,0
44,0,2013,11,18,10,7.74,0,4.81661E+18,32128,5411,0,0
44,0,2015,1,10,18,29.81,0,-7.9481E+17,32128,5814,0,0
44,0,2016,3,14,7,46.35,0,6.69846E+18,32137,4814,0,0
44,0,2017,5,21,9,80,0,-4.05161E+18,32128,5541,0,0
44,0,2018,7,15,17,21.27,0,-1.05106E+18,32128,5812,0,0
44,0,2019,8,17,9,56.58,0,-1.28808E+18,32128,5499,0,0
44,1,2003,4,24,14,8,0,9.70328E+16,32128,5411,0,0
44,1,2004,2,1,12,160,0,-4.28247E+18,32137,4829,0,0
44,1,2004,11,6,16,16.81,0,6.09856E+18,32162,4214,0,0
44,1,2005,8,7,9,69,0,-1.28808E+18,32128,5499,0,0
44,1,2006,5,17,14,10.06,0,4.81661E+18,32128,5411,0,0
44,1,2007,2,16,14,7.22,0,4.81661E+18,32128,5411,0,0
44,1,2007,12,2,11,8.68,0,-3.48725E+17,32128,7210,0,0
44,1,2008,8,15,15,16.73,0,6.13521E+18,32128,9402,0,0
44,1,2009,5,10,16,19.44,0,6.13521E+18,32128,9402,0,0
44,1,2010,2,23,16,15.6,0,6.09856E+18,32162,4214,0,0
44,1,2010,12,7,9,59.96,0,-4.05161E+18,32128,5541,0,0
44,1,2011,9,6,19,791.77,0,-5.05398E+18,35215,8062,0,0
44,1,2012,6,23,16,13.36,0,6.09856E+18,32162,4214,0,0
44,1,2013,11,1,13,60,0,-4.28247E+18,32137,4829,0,0
44,1,2015,12,28,16,111.33,1,-2.08545E+18,94114,5932,0,0
44,1,2018,3,22,16,15.33,1,6.09856E+18,32162,4214,0,0
47,0,2004,9,7,8,16.55,0,-6.5531E+18,32750,4121,0,0
47,0,2006,3,25,8,3.33,0,8.78535E+17,33304,5812,0,0
47,0,2007,10,5,7,28.65,2,3.15511E+16,,4784,0,0
47,0,2009,4,13,11,16.2,0,-6.5531E+18,32750,4121,0,0
47,0,2010,11,2,8,15.9,0,-6.5531E+18,32750,4121,0,0
47,0,2012,5,13,11,17.05,0,-6.5531E+18,32750,4121,0,0
47,0,2013,10,22,7,23.46,2,3.15511E+16,,4784,0,0
47,0,2015,5,6,8,5.45,0,-8.57064E+18,32750,5812,0,0
47,0,2016,11,26,11,37.06,1,-2.98772E+18,32750,7230,0,0
47,0,2018,6,1,11,15,1,-6.5531E+18,32750,4121,0,0
47,0,2019,12,13,16,80,1,-4.28247E+18,32754,4829,0,0
47,1,2013,9,14,7,43.83,2,3.15511E+16,,4784,0,0
47,1,2016,6,4,8,23.78,2,-5.84193E+18,,4121,0,0
47,1,2019,2,7,16,46.17,1,4.72291E+18,32750,5411,0,0
47,2,2005,12,11,21,-445,0,-7.80705E+18,,3684,0,0
47,2,2007,5,5,7,24.14,2,3.15511E+16,,4784,0,0
47,2,2008,10,9,16,80,0,-4.28247E+18,32754,4829,0,0
47,2,2010,3,4,8,16.58,2,-5.84193E+18,,4121,0,0
47,2,2011,10,10,16,80,0,-4.28247E+18,32754,4829,0,0
47,2,2014,5,6,16,80,0,-4.28247E+18,32754,4829,0,0
47,2,2017,1,19,11,20.79,2,-6.16004E+18,,4121,0,0
47,2,2019,9,29,8,15.8,2,-6.16004E+18,,4121,0,0
47,3,2011,7,27,8,11.43,0,-6.5531E+18,32750,4121,0,0
47,3,2019,1,5,4,10.22,1,6.75962E+18,32765,5311,0,0
47,4,2002,2,2,9,12.48,0,8.13798E+18,32750,5411,0,0
47,4,2002,10,22,7,7.93,2,-2.08849E+18,,4784,0,0
47,4,2003,6,18,4,24.8,0,6.64296E+18,32750,5300,0,0
47,4,2004,2,18,16,45.14,0,3.18952E+18,32759,5311,0,0
47,4,2004,12,18,8,5.02,0,-5.47568E+18,32773,5942,0,0
47,4,2006,8,14,3,25.79,0,8.13798E+18,32750,5411,0,0
47,4,2008,3,19,7,31.54,2,-2.08849E+18,,4784,0,0
47,4,2009,9,10,16,41,0,6.66197E+18,32750,5211,0,0
47,4,2011,4,23,8,20.16,2,-6.16004E+18,,4121,0,0
47,4,2012,11,5,11,26.52,0,-6.5531E+18,32750,4121,0,0
47,4,2014,5,13,9,9.73,0,4.72291E+18,32750,5411,0,0
47,4,2015,10,28,9,12.53,1,-5.46792E+18,32750,5912,0,0
47,4,2017,5,11,7,29.74,2,-2.08849E+18,,4784,1,0
47,4,2018,12,15,9,12.88,1,-1.46689E+18,32750,5912,0,0
48,0,2000,5,14,20,29.78,0,2.22831E+18,53214,7832,0,0
48,0,2001,4,13,11,5.93,0,7.76494E+18,53210,5812,0,0
48,0,2002,4,25,16,61.5,0,-3.22076E+18,53713,5311,0,0
48,0,2003,5,1,16,53.23,0,-2.91654E+18,53589,5719,1,0
48,0,2004,5,19,7,8.36,0,-6.60186E+18,53210,5912,0,0
48,0,2005,5,31,12,-92,0,1.79919E+18,53210,5499,0,0
48,0,2006,5,15,9,120.39,0,-7.80705E+18,44125,3684,0,0
48,0,2007,10,4,17,41.79,0,-3.16449E+18,53210,5310,0,0
48,0,2009,4,12,16,40.53,0,5.81722E+18,53211,5912,0,0
48,0,2010,9,1,7,9.35,0,-6.60186E+18,53210,5912,0,0
48,0,2012,1,17,7,7.8,0,-6.60186E+18,53210,5912,0,0
48,0,2013,6,18,4,40.89,0,-1.81636E+18,60005,7802,0,0
48,0,2014,11,27,9,30.41,0,-6.90362E+18,53210,5300,0,0
48,0,2016,5,16,7,8.95,0,4.72291E+18,53212,5411,0,0
48,0,2017,12,6,7,9.37,0,-5.47568E+18,53210,5942,0,0
48,1,2018,2,18,16,38.82,0,6.66197E+18,53211,5211,0,0
48,2,2007,2,10,13,53.82,0,1.79919E+18,53210,5499,0,0
48,2,2009,7,14,22,43.94,0,5.68091E+18,98188,5812,0,0
48,2,2012,1,18,21,6.69,0,2.02755E+18,53210,5541,0,0
48,2,2014,5,20,7,8.17,0,-6.60186E+18,53210,5912,0,0
48,2,2016,11,26,22,54.93,1,7.76494E+18,53210,5812,0,0
48,2,2019,3,26,16,57.19,0,-6.90362E+18,53210,5300,0,0
49,0,2004,11,25,19,4.2,0,-3.26567E+18,31757,7832,0,0
49,0,2009,11,27,19,6.19,0,-3.26567E+18,31757,7832,0,0
49,0,2014,12,14,17,40.16,0,8.08093E+18,31757,5310,0,0
49,0,2019,11,29,11,108.55,0,-7.75607E+18,31730,8021,0,0
49,1,2009,11,12,22,56.9,0,1.91348E+18,31792,5300,0,0
49,2,2000,6,10,17,0.71,0,-6.57101E+18,31750,5499,0,0
49,2,2002,8,15,17,26.87,0,8.08093E+18,31757,5310,0,0
49,2,2005,1,25,17,0.38,0,-6.57101E+18,31750,5499,0,0
49,2,2008,7,23,14,36.96,0,-9.14389E+18,31730,7230,0,0
49,2,2012,11,26,8,12.5,0,-5.16204E+18,31730,5541,0,0
49,2,2015,4,25,13,20.71,1,-3.61718E+18,31730,5813,0,0
49,2,2017,10,1,21,56.67,1,3.27201E+18,31730,5411,0,0
50,0,2007,11,10,22,47.72,0,-7.69772E+18,48188,5812,0,0
50,0,2008,5,23,13,8.24,0,9.70328E+16,48195,5411,0,0
50,0,2008,12,9,21,41.77,0,-1.04662E+18,48188,5812,0,0
50,0,2009,6,23,22,66.85,0,8.78535E+17,45885,5812,0,0
50,0,2009,12,25,22,46.2,0,-1.04662E+18,48188,5812,0,0
50,0,2010,10,16,19,35.77,0,-5.46792E+18,48189,5912,0,0
50,0,2011,10,16,2,25.16,0,-8.9814E+17,48188,5813,0,0
50,0,2012,9,28,14,-95,0,1.79919E+18,48188,5499,0,0
50,0,2013,8,23,13,-56,0,1.79919E+18,48188,5499,0,0
50,0,2014,8,22,13,12.89,0,-7.69772E+18,48188,5812,0,0
50,0,2015,8,12,6,2.37,1,-5.47568E+18,48224,5942,0,0
50,0,2016,9,22,16,116.04,0,9.70328E+16,48195,5411,0,0
50,0,2018,7,11,16,76.97,1,-5.46792E+18,48189,5912,0,0
50,1,2016,5,25,6,1.92,0,9.70328E+16,48195,5411,0,0
50,1,2018,2,15,13,-52,0,2.02755E+18,48188,5541,0,0
50,1,2019,12,27,10,50.65,1,-3.34594E+18,48195,7538,0,0
50,2,2010,11,27,22,54.82,0,-1.04662E+18,48188,5812,1,0
50,2,2011,11,21,12,12,0,5.2589E+18,48188,5411,0,0
50,2,2012,11,13,12,12.3,0,-4.50054E+18,48188,5814,0,0
50,2,2013,12,2,12,6.49,0,2.02755E+18,48188,5541,0,0
50,2,2014,11,5,13,76.87,0,2.02755E+18,48188,5541,0,0
50,2,2015,10,17,2,21.92,1,-8.9814E+17,48188,5813,0,0
50,2,2016,11,25,13,82,1,1.79919E+18,48188,5499,0,0
50,2,2018,8,10,12,11.33,0,2.02755E+18,48188,5541,0,0
50,3,2016,12,8,23,23.85,0,9.70328E+16,48195,5411,0,0
50,3,2018,9,17,23,17.62,1,5.2589E+18,48188,5411,0,0
51,0,2010,11,18,10,24.38,0,-5.16204E+18,37766,5541,0,0
51,0,2011,12,23,7,12.96,0,5.81722E+18,37766,5912,0,0
51,0,2013,1,24,17,170.73,2,2.7434E+18,,4899,0,0
51,0,2014,3,3,11,8.44,0,-5.16204E+18,37766,5541,0,0
51,0,2015,4,24,10,58.09,2,4.24134E+18,,4814,0,0
51,0,2016,5,19,11,6.1,1,5.4271E+18,37766,5814,0,0
51,0,2017,6,16,7,19.44,1,2.08164E+18,37766,5300,0,0
51,0,2018,7,22,7,16.04,1,-5.43252E+17,91204,5977,0,0
51,0,2019,8,15,11,7.16,1,8.87867E+18,37771,5411,0,0
52,0,2007,6,8,9,42.45,2,-2.08849E+18,,4784,0,0
52,0,2008,5,1,9,33.09,2,-2.08849E+18,,4784,0,0
52,0,2011,4,8,16,37.86,2,-2.08849E+18,,4784,0,0
52,0,2014,5,17,16,43.71,2,-2.08849E+18,,4784,1,0
52,0,2017,1,22,12,44.85,2,-2.08849E+18,,4784,0,0
52,0,2020,2,2,11,8.77,1,-4.33423E+18,29349,5541,0,0
52,1,2009,9,10,11,8.77,0,1.79873E+18,29349,5411,0,0
52,1,2010,8,25,14,-77,0,1.79919E+18,29349,5499,0,0
52,1,2011,7,31,14,100,0,-4.28247E+18,29420,4829,0,0
52,1,2012,6,23,10,9.53,0,-4.92738E+18,29349,5812,0,0
52,1,2013,5,24,9,35.74,2,-2.08849E+18,,4784,0,0
52,1,2014,4,6,16,42.65,2,-2.08849E+18,,4784,0,0
52,1,2015,2,5,14,35.01,1,8.51553E+18,29349,5651,0,0
52,1,2015,12,19,12,30.41,2,-2.08849E+18,,4784,0,0
52,1,2016,10,29,9,41.01,2,-2.08849E+18,,4784,0,0
52,1,2017,8,18,13,36.28,2,-2.08849E+18,,4784,0,0
52,1,2018,6,14,19,68.34,1,-3.97446E+18,29349,4900,0,0
52,1,2019,3,30,12,40.88,2,-2.08849E+18,,4784,0,0
52,1,2020,1,18,14,-87,1,-4.33423E+18,29349,5541,0,0
52,2,2009,12,13,6,73.16,0,3.19164E+18,29349,5912,0,0
52,2,2013,3,31,22,10.33,0,3.19164E+18,29349,5912,0,0
52,2,2015,11,22,17,27.81,2,-2.08849E+18,,4784,0,0
52,2,2018,8,17,22,8.8,1,1.79873E+18,29349,5411,0,0
53,0,2002,8,19,21,-103,0,-6.16179E+18,33063,3389,0,0
53,0,2004,1,24,7,0.87,0,9.70328E+16,25159,5411,0,0
53,0,2005,11,15,10,29.25,0,8.43845E+18,25159,5541,0,0
53,0,2007,7,22,18,81.14,0,-5.46792E+18,25164,5912,0,0
53,0,2009,5,7,16,59.03,0,7.14574E+18,25177,5251,0,0
53,0,2011,1,28,12,10.7,0,-2.59539E+18,25159,5411,0,0
53,0,2012,10,22,16,57.6,0,-2.45178E+17,25202,5311,0,0
53,0,2014,7,5,8,54.61,0,-7.59064E+18,22553,4111,0,0
53,0,2016,2,14,9,97.45,0,-7.59064E+18,22553,4111,0,0
53,0,2017,1,21,12,11.84,1,-2.59539E+18,25159,5411,0,0
53,0,2018,1,1,12,10.65,1,9.70328E+16,25159,5411,0,0
53,0,2018,11,21,7,0.96,1,-2.59539E+18,25159,5411,0,0
53,0,2019,11,4,9,98.45,0,-7.59064E+18,22553,4111,0,0
53,1,2004,3,5,7,96.52,0,-5.77302E+18,25266,7996,0,0
53,1,2005,10,18,8,88.34,0,-7.59064E+18,22553,4111,0,0
53,1,2007,6,25,9,61.7,0,-7.59064E+18,22553,4111,0,0
53,1,2009,1,31,12,11.39,0,-7.9481E+17,25164,5814,0,0
53,1,2010,10,7,21,5.16,0,9.70328E+16,25159,5411,0,0
53,1,2012,6,26,12,7.04,0,1.79919E+18,25177,5499,0,0
53,1,2014,2,24,12,11.16,0,-2.59539E+18,25159,5411,0,0
53,1,2015,10,28,9,105.39,0,-7.59064E+18,22553,4111,0,0
54,0,2011,5,28,22,65.63,0,-7.06364E+18,78641,5812,0,0
54,0,2013,3,28,12,135.19,0,-2.45178E+17,78641,5311,0,0
54,0,2016,4,16,23,72.98,1,-9.84445E+17,78641,5814,0,0
